CGPA,TargetCompany,Skills,SkillMatchPct,PlacementProbability,PlacementStatus
8.4,Infosys,"Web Development, Svelte, Python, Data Modeling, Pandas",40.0,55.6,Medium Chance
6.8,Amazon,"DynamoDB, SQL, JavaScript, Tableau, Critical Thinking, Airflow, Angular, Big Data, Appium",14.29,25.8,Low Chance
8.6,Amazon,"Redux, SQL, Event-Driven Architecture, AWS, LangChain, Leadership, Python, GCP, Tableau, System Design, Linux, Pandas, Java",71.43,78.1,High Chance
7.0,Accenture,"Azure, C#, Communication, Event-Driven Architecture, LangChain, Rust, ETL, Agile, Power BI, Prometheus",20.0,39.5,Low Chance
6.3,Google,"AWS, Microservices, Tailwind CSS, System Design, Spring Boot, GraphQL, Prometheus",14.29,19.4,Low Chance
8.2,Infosys,"Ansible, SQL, Communication, Unit Testing, PyTorch, CI/CD, Redux, Web Development, Leadership, Python, C++, Snowflake, Jest, Java",100.0,87.8,High Chance
6.9,TCS,"Scikit-Learn, Supabase, Jenkins",0.0,26.6,Low Chance
9.1,Stripe,"Distributed Systems, TypeScript, DynamoDB, Ruby, Rust, Docker, Kotlin, Go, PostgreSQL, JavaScript, API Design, System Design",100.0,96.9,High Chance
9.0,Meta,"TypeScript, Redux, Algorithms, gRPC, LLMs, JavaScript, Vue.js, Express.js, React, System Design, Grafana, FastAPI, Prometheus",71.43,79.4,High Chance
6.3,Apple,"Python, Elasticsearch, C++, Operating Systems, Swift, Pandas",66.67,35.0,Low Chance
6.3,Accenture,"GitHub Actions, Databricks",0.0,24.5,Low Chance
5.0,Apple,"Fine-Tuning, R, Azure",0.0,8.0,Low Chance
9.3,Apple,"Prompt Engineering, NumPy, Problem Solving, Python, Tableau, NLP, Operating Systems, Swift",66.67,73.9,High Chance
7.6,Meta,"GitHub Actions, OpenCV, LLMs, Python, System Design, Pytest, Terraform, Django, Flask",28.57,33.9,Low Chance
6.3,Apple,"PyTorch, Docker, Hugging Face, PostgreSQL, Problem Solving, Python, TensorFlow, Data Structures, Django",50.0,30.0,Low Chance
7.3,OpenAI,"Databricks, ASP.NET, Deep Learning, Redis, GitHub Actions, Design Patterns",14.29,20.6,Low Chance
5.0,Microsoft,"ETL, Angular",0.0,9.0,Low Chance
9.1,TCS,"SQL, Event-Driven Architecture, LangChain, Team Collaboration, Leadership, Databricks, Scikit-Learn, Problem Solving, Spring Boot, Apache Spark, Grafana, Django, Vector Databases, Deep Learning",60.0,78.8,High Chance
7.8,Apple,"TypeScript, Go, Fine-Tuning, Python, React, NLP, Operating Systems, Data Structures, Swift, Agile",66.67,40.5,Low Chance
8.1,Salesforce,"C#, TypeScript, SQL, REST APIs, gRPC, Vector Databases, Supabase, Computer Vision, Fine-Tuning, Vue.js, System Design, Linux, Spring Boot, Big Data, Java",83.33,75.1,High Chance
8.8,IBM,"Machine Learning, Data Science, Kafka, Python, Data Modeling, Linux, Cassandra, Java",83.33,76.9,High Chance
7.8,Meta,"TypeScript, Communication, Design Patterns, PostgreSQL, JavaScript, Python, React, Angular, System Design, Linux, GraphQL",85.71,77.6,High Chance
7.1,Stripe,"Distributed Systems, TypeScript, REST APIs, Communication, Ruby, Algorithms, PHP, LangChain, PostgreSQL, Go, GCP, Angular, System Design, Pytest, Serverless, Java",85.71,59.1,Medium Chance
8.2,Meta,"Next.js, Algorithms, Cypress, CI/CD, Prisma, Design Patterns, JavaScript, Elasticsearch, React, MongoDB, System Design, Swift, GraphQL",71.43,73.6,High Chance
8.4,TCS,"GitHub Actions, ASP.NET, SQL, Cypress, Team Collaboration, MySQL, LLMs, Problem Solving, TensorFlow, NLP, Grafana, Java",80.0,80.9,High Chance
7.9,Oracle,"TypeScript, Cypress, Prisma, Neo4j, Computer Vision, Microservices, RAG, Data Structures, Swift, Vector Databases",16.67,41.5,Low Chance
8.8,Salesforce,"SQL, REST APIs, AWS, Supabase, Cloud, Hugging Face, Prometheus, GCP, React, Data Structures, System Design, Tailwind CSS, Pytest, C++, Java",83.33,78.3,High Chance
7.5,Google,"Distributed Systems, PHP, OAuth, Algorithms, Supabase, Problem Solving, Swift, Jest, Big Data",28.57,27.3,Low Chance
6.6,Adobe,"REST APIs, Object-Oriented Programming, C++, R, Data Modeling, Jenkins, Kubernetes, Flask, Airflow",16.67,23.2,Low Chance
7.0,Amazon,"Leadership, Hugging Face, PostgreSQL, Microservices, Data Structures",42.86,34.6,Low Chance
8.2,OpenAI,"Distributed Systems, Transformers, Ansible, Algorithms, PyTorch, LLMs, Python, Elasticsearch, MongoDB, Django, Terraform, ETL, Jest, Deep Learning",100.0,54.1,Medium Chance
5.3,Nvidia,"Microservices, FastAPI",0.0,8.3,Low Chance
6.9,TCS,"Event-Driven Architecture, Prisma, Python, JavaScript, Data Structures",20.0,34.5,Low Chance
8.8,Salesforce,"TypeScript, SQL, REST APIs, Cloud, Penetration Testing, Hugging Face, System Design, Java",100.0,87.5,High Chance
5.8,Oracle,"MySQL, Terraform, ETL, Redis, OAuth",0.0,11.1,Low Chance
7.1,Nvidia,"C#, Rust, Python, C++, Redis",28.57,24.8,Low Chance
9.2,TCS,"Transformers, SQL, Next.js, Supabase, Scikit-Learn, Problem Solving, JavaScript, Prometheus, Kafka, Tailwind CSS, Power BI, Java",80.0,85.4,High Chance
8.5,Meta,"TypeScript, Next.js, Algorithms, Team Collaboration, Kafka, JavaScript, Python, React, Data Structures, System Design, Cybersecurity, R, GraphQL, FastAPI",100.0,88.8,High Chance
8.0,Accenture,"SQL, Rust, Cloud, Scikit-Learn, Microservices, Critical Thinking, NLP, Data Structures, Django, Node.js, Agile",60.0,70.9,Medium Chance
9.1,Stripe,"Distributed Systems, Azure, DynamoDB, Ruby, Go, API Design, Scrum, System Design, Apache Spark, Appium",71.43,79.8,High Chance
9.0,Accenture,"SQL, Cloud, Hugging Face, Databricks, Problem Solving, Neo4j, Agile, Airflow",80.0,78.9,High Chance
6.4,Stripe,"TensorFlow, JWT, Next.js",0.0,13.3,Low Chance
7.9,Accenture,"AWS, LangChain, Docker, Ruby, Problem Solving, Microservices, Jenkins, Redis, Java",40.0,54.3,Medium Chance
6.5,Salesforce,"REST APIs, Communication, Microservices, OpenCV",16.67,18.6,Low Chance
8.8,Meta,"TypeScript, Next.js, Algorithms, JavaScript, Python, Express.js, React, System Design, R, GraphQL",100.0,93.7,High Chance
9.3,Stripe,"Go, Neo4j, GCP, C++, Node.js, Vector Databases",14.29,46.6,Medium Chance
6.4,Meta,"TypeScript, Penetration Testing, Tableau, MongoDB, GraphQL",28.57,26.8,Low Chance
5.8,Nvidia,"Algorithms, PHP, Appium, CI/CD, Vector Databases, Rust",14.29,11.0,Low Chance
6.9,Adobe,"Airflow, Azure",0.0,13.9,Low Chance
7.5,TCS,"JWT, Communication, AWS, Supabase, JavaScript, Critical Thinking, NLP, Apache Spark, Vector Databases, Redis",20.0,44.2,Low Chance
6.7,IBM,"CI/CD, Kubernetes, OpenCV",0.0,16.9,Low Chance
6.3,Microsoft,"gRPC, Elasticsearch, Databricks, PyTorch, Grafana, Linux",0.0,9.7,Low Chance
8.5,Apple,"Python, TensorFlow, C++, Data Structures, Operating Systems",66.67,66.7,Medium Chance
6.6,Uber,"Algorithms, AWS, Team Collaboration, Go, GCP, TensorFlow, Angular, Redis, Java",57.14,34.6,Low Chance
9.6,Apple,"Snowflake, TypeScript, Databricks, LLMs, Problem Solving, Go, Angular, MongoDB, C++, Operating Systems, System Design, Swift, GraphQL, Big Data, Deep Learning",66.67,76.5,High Chance
8.3,Meta,"Algorithms, Databricks, Prometheus, Python, MongoDB, System Design, Java",42.86,54.9,Medium Chance
8.1,Microsoft,"Distributed Systems, C#, TypeScript, Azure, NumPy, GitHub Actions, Cloud, WebSockets, Tableau, C++, System Design, Terraform, Cassandra",100.0,86.2,High Chance
6.6,Salesforce,"Svelte, GraphQL, Grafana, FastAPI",0.0,16.1,Low Chance
6.2,OpenAI,"Computer Vision, Airflow",0.0,6.1,Low Chance
6.9,Nvidia,"Transformers, AWS, CUDA, Python, Deep Learning",42.86,30.4,Low Chance
5.9,Meta,"Prompt Engineering, NumPy, Python, System Design, Grafana",28.57,21.6,Low Chance
8.2,Meta,"TypeScript, Algorithms, Databricks, LLMs, PostgreSQL, Python, Neo4j, System Design, Jenkins, GraphQL, FastAPI",71.43,73.6,High Chance
8.0,IBM,"GitHub Actions, Azure, REST APIs, Event-Driven Architecture, Svelte, Python, Product Management, Apache Spark, Vector Databases",16.67,43.5,Low Chance
9.3,Infosys,"GitHub Actions, JWT, SQL, Web Development, MySQL, Python, Appium, Java",80.0,85.0,High Chance
8.7,Infosys,"OpenCV, SQL, Communication, Algorithms, Ruby, Web Development, MySQL, PostgreSQL, Vue.js, RAG, MongoDB, Terraform, Apache Spark, Data Modeling, Vector Databases",60.0,72.3,High Chance
8.1,IBM,"GitHub Actions, Cloud, Python, Tableau, Linux",50.0,53.6,Medium Chance
8.2,Salesforce,"TypeScript, SQL, Databricks, Kafka, Java",50.0,58.7,Medium Chance
7.5,Microsoft,"C#, TypeScript, Cloud, Kafka, Tailwind CSS, System Design",57.14,43.4,Low Chance
5.7,Accenture,"Django, Big Data, MongoDB, Vue.js, ETL",0.0,12.4,Low Chance
7.8,Accenture,"Prompt Engineering, LangChain, Cloud, Node.js, Agile",40.0,54.9,Medium Chance
6.5,Nvidia,"Neo4j, Scikit-Learn, Leadership, Prometheus, Penetration Testing",0.0,14.8,Low Chance
9.2,Stripe,"Distributed Systems, Machine Learning, TypeScript, REST APIs, Ansible, Ruby, Team Collaboration, Go, Kafka, API Design, NLP, System Design, Pytest, Redis, Agile, Power BI",85.71,86.2,High Chance
8.1,Oracle,"Machine Learning, Ansible, Critical Thinking, Angular, Node.js, Jest, FastAPI, Java",16.67,42.1,Low Chance
6.3,TCS,"Distributed Systems, TypeScript, SQL, NumPy, Next.js, Team Collaboration, NLP, Kubernetes",40.0,45.5,Medium Chance
8.5,Oracle,"TypeScript, SQL, Ansible, PHP, Prometheus, Microservices, Data Structures, Pytest, Apache Spark, Linux, Cassandra, Node.js, GraphQL, Java",66.67,73.0,High Chance
5.9,Stripe,"Distributed Systems, TypeScript, OpenCV, Go, API Design, Scrum, Swift",57.14,35.5,Low Chance
9.2,IBM,"Distributed Systems, Machine Learning, JWT, TypeScript, gRPC, Data Science, Cloud, Leadership, GCP, Python, Tailwind CSS, Cybersecurity, Apache Spark, Redis, Jest",66.67,77.5,High Chance
7.2,Stripe,"TypeScript, Ruby, Go, API Design, Power BI",57.14,41.7,Low Chance
9.1,Apple,"Transformers, REST APIs, MySQL, Scikit-Learn, PostgreSQL, Problem Solving, Python, Critical Thinking, Data Structures, Operating Systems, R, Linux, Swift, Serverless, Power BI",83.33,89.2,High Chance
5.2,Infosys,"Airflow, Jenkins, Ansible, Data Structures",0.0,10.0,Low Chance
7.2,TCS,"Airflow, JavaScript, Jest",20.0,31.4,Low Chance
6.4,Netflix,"Communication, Docker, Kafka, Python, Microservices, Tableau, System Design, Cybersecurity",57.14,38.4,Low Chance
8.0,Netflix,"OpenCV, Prompt Engineering, Next.js, Java, Python, React, Apache Spark, Appium",28.57,45.0,Medium Chance
6.3,Adobe,"React, Microservices, Django, SQL, ASP.NET, Elasticsearch",16.67,21.4,Low Chance
7.2,Oracle,"GitHub Actions, gRPC, Cloud, Vue.js, Data Structures, Linux, Spring Boot",50.0,52.3,Medium Chance
7.2,Google,"Transformers, Svelte, Express.js, C++, System Design",28.57,26.1,Low Chance
8.4,Wipro,"Ansible, Communication, OpenCV, Kotlin, Leadership, Penetration Testing, Svelte, Python, Big Data, TensorFlow, NLP, Serverless, Jest, Java",60.0,67.4,Medium Chance
9.6,Adobe,"GitHub Actions, Algorithms, UI/UX, Ruby, Team Collaboration, Python, JavaScript, React, C++",100.0,90.8,High Chance
7.4,Wipro,"SQL, Communication, gRPC, Rust, Kafka, TensorFlow, Grafana, Apache Spark, Data Modeling",40.0,49.4,Medium Chance
6.4,Salesforce,"TypeScript, SQL, Cypress, CI/CD, MySQL, Cloud, Hugging Face, Jenkins, Kubernetes, Java",66.67,38.4,Low Chance
8.6,Google,"Distributed Systems, Machine Learning, Algorithms, Neo4j, Python, Critical Thinking, React, C++, System Design, Data Structures, Grafana, Terraform, Swift, NLP, Vector Databases",100.0,84.8,High Chance
7.5,Meta,"GitHub Actions, Algorithms, Cypress, JavaScript, Microservices, System Design, Grafana, GraphQL",57.14,41.3,Low Chance
8.1,Salesforce,"GitHub Actions, TypeScript, Cassandra, Unit Testing, Design Patterns, Object-Oriented Programming, Snowflake, Vector Databases, Power BI",16.67,37.9,Low Chance
6.9,TCS,"SQL, Team Collaboration, NLP, Terraform, Power BI, Java",60.0,54.4,Medium Chance
8.5,Wipro,"Ansible, SQL, Communication, Event-Driven Architecture, JWT, Design Patterns, Python, Tableau, Angular, Spring Boot, Power BI, Java",80.0,77.5,High Chance
6.2,Microsoft,"Svelte, NumPy, Data Structures",0.0,11.8,Low Chance
9.3,IBM,"Machine Learning, gRPC, Data Science, Cloud, Penetration Testing, Problem Solving, Python, Kafka, Prometheus, Data Structures, Pytest, Linux, Agile, Java",100.0,93.6,High Chance
8.0,Apple,"TypeScript, Team Collaboration, Databricks, Leadership, Go, Python, Data Structures, C++, Operating Systems, Linux, Spring Boot, Redis",66.67,42.4,Low Chance
6.6,Apple,"SQL, Algorithms, Hugging Face",0.0,11.5,Low Chance
7.0,Netflix,"DynamoDB, LangChain, Penetration Testing, Python, Product Management, Java",28.57,31.3,Low Chance
8.6,Accenture,"Distributed Systems, SQL, CI/CD, Cloud, Problem Solving, ETL, Agile, Airflow",80.0,82.2,High Chance
9.0,Netflix,"Distributed Systems, Ansible, SQL, AWS, Team Collaboration, Design Patterns, Critical Thinking, Linux, Django, Java",42.86,55.9,Medium Chance
6.1,Uber,"MongoDB, Hugging Face, C#, TensorFlow, Spring Boot, GCP",0.0,9.5,Low Chance
6.7,Meta,"Cypress, Distributed Systems",0.0,10.7,Low Chance
6.7,TCS,"Spring Boot, PostgreSQL, DynamoDB",0.0,17.7,Low Chance
6.5,Adobe,"JavaScript, Python, Critical Thinking, RAG, NLP, System Design, Vector Databases, FastAPI",33.33,33.2,Low Chance
7.7,Accenture,"OpenCV, SQL, ASP.NET, LangChain, gRPC, Cloud, PostgreSQL, Problem Solving, Tailwind CSS, Spring Boot, Agile, Java",100.0,79.1,High Chance
8.1,Salesforce,"Unit Testing, Databricks, Cloud, Design Patterns, System Design, Apache Spark",33.33,49.6,Medium Chance
6.5,Oracle,"JWT, Algorithms, Cloud, Kafka, Data Structures, Apache Spark, Linux, Database Design",66.67,44.5,Low Chance
7.8,Salesforce,"TypeScript, SQL, REST APIs, Cloud, Neo4j, System Design, Terraform, Java",100.0,81.9,High Chance
8.2,Adobe,"Redux, Algorithms, Supabase, Microservices, C++, Data Modeling, Snowflake, FastAPI",33.33,52.7,Medium Chance
6.6,Salesforce,"TypeScript, SQL, Prompt Engineering, Cloud, Java",66.67,40.8,Low Chance
8.3,Adobe,"GitHub Actions, PHP, Algorithms, UI/UX, Team Collaboration, Fine-Tuning, Python, GCP, React, C++, Scrum, R, System Design, Django",83.33,74.5,High Chance
10.0,Infosys,"Distributed Systems, Snowflake, SQL, Communication, PHP, AWS, Web Development, Design Patterns, Scikit-Learn, Swift, Python, Cassandra, Agile, Java",100.0,95.7,High Chance
6.1,Nvidia,"PostgreSQL, Kafka, Python, Angular, FastAPI, Big Data",14.29,21.1,Low Chance
5.3,Amazon,"Transformers, Databricks, LLMs",0.0,10.6,Low Chance
8.5,Adobe,"JWT, Communication, Event-Driven Architecture, Algorithms, UI/UX, PostgreSQL, Python, JavaScript, React, C++",100.0,85.7,High Chance
7.2,IBM,"Machine Learning, SQL, Cloud, Hugging Face, Java",50.0,50.1,Medium Chance
8.3,Nvidia,"Next.js, Algorithms, PyTorch, gRPC, Databricks, CUDA, Computer Vision, Python, Microservices, TensorFlow, React, RAG, C++, NLP",85.71,54.6,Medium Chance
5.4,Netflix,"Grafana, JWT, FastAPI, Team Collaboration, PyTorch",0.0,7.6,Low Chance
7.3,TCS,"AWS, React, GitHub Actions, C++",0.0,29.9,Low Chance
9.0,Amazon,"SQL, AWS, PyTorch, Design Patterns, Microservices, MongoDB, Data Structures, System Design, Java",85.71,80.5,High Chance
7.9,Adobe,"Machine Learning, gRPC, Penetration Testing, Neo4j, Kafka, JavaScript, PostgreSQL, R, Agile",16.67,38.9,Low Chance
6.1,Oracle,"Kafka, Supabase, PostgreSQL, Databricks",0.0,12.5,Low Chance
9.0,Salesforce,"Distributed Systems, TypeScript, SQL, REST APIs, Cloud, Leadership, Neo4j, Fine-Tuning, Jenkins, System Design, ETL, Java",100.0,90.4,High Chance
8.1,Infosys,"Machine Learning, Next.js, Docker, Web Development, Python, Elasticsearch, R, Jest",40.0,48.8,Medium Chance
6.6,Adobe,"AWS, UI/UX, JavaScript, React, Tailwind CSS",50.0,37.7,Low Chance
9.0,Uber,"Redux, Transformers, Algorithms, AWS, Go, Kafka, Microservices, Critical Thinking, System Design, R, Apache Spark, Serverless, Java",85.71,84.2,High Chance
6.7,IBM,"Pandas, PostgreSQL, Power BI, MySQL",0.0,22.6,Low Chance
9.7,IBM,"Machine Learning, gRPC, Data Science, MySQL, Leadership, Fine-Tuning, Python, WebSockets, Angular, ETL, Linux, Snowflake, Redis, FastAPI",66.67,79.8,High Chance
9.0,Uber,"Prisma, Leadership, Neo4j, Kafka, Problem Solving, Critical Thinking, System Design, Linux, Node.js",28.57,53.1,Medium Chance
7.5,Nvidia,"OpenCV, Communication, Algorithms, PyTorch, Computer Vision, WebSockets",42.86,31.2,Low Chance
9.5,Infosys,"Appium, SQL, Communication, AWS, Web Development, Computer Vision, Python, Microservices, Tableau, Airflow, Prometheus, Object-Oriented Programming, Data Modeling, Node.js, Java",100.0,96.8,High Chance
5.3,IBM,"Data Science, Scikit-Learn, Python, Tableau, Data Modeling, Linux",50.0,36.8,Low Chance
8.6,Netflix,"Prompt Engineering, Algorithms, AWS, Docker, Critical Thinking, Tailwind CSS, Swift",14.29,42.1,Low Chance
8.4,Adobe,"Algorithms, UI/UX, Go, PostgreSQL, JavaScript, Python, React, Jenkins, C++, NLP, Product Management, Django, Power BI",100.0,89.0,High Chance
7.2,Accenture,"SQL, LangChain, PyTorch, Databricks, Problem Solving, Python, Object-Oriented Programming, Power BI, Java",60.0,53.1,Medium Chance
9.1,Apple,"Snowflake, Event-Driven Architecture, LangChain, Ruby, Problem Solving, Python, RAG, NLP, Operating Systems, R, Cybersecurity, Swift, GraphQL, Prometheus",66.67,73.7,High Chance
8.7,Stripe,"TypeScript, Prisma, Go, PostgreSQL, WebSockets, API Design, TensorFlow, Jenkins, NLP, System Design, Data Modeling, Django, Terraform, ETL",71.43,75.1,High Chance
7.6,TCS,"GitHub Actions, SQL, Next.js, Team Collaboration, R, Django, Java",60.0,63.4,Medium Chance
8.7,Oracle,"C#, SQL, Docker, Rust, CI/CD, Problem Solving, Scrum, Pytest, Swift, Serverless",16.67,47.1,Medium Chance
8.6,Wipro,"GitHub Actions, SQL, Prompt Engineering, Team Collaboration, Cloud, PostgreSQL, Kafka, Python, Cybersecurity, Redis, Java",80.0,74.6,High Chance
6.5,TCS,"GitHub Actions, Databricks, Kotlin, Fine-Tuning, JavaScript, RAG, MongoDB",20.0,40.7,Low Chance
9.9,Salesforce,"SQL, REST APIs, NumPy, Next.js, Cloud, Kotlin, ETL, Data Structures, Snowflake, Java",66.67,85.4,High Chance
7.8,Wipro,"OpenCV, SQL, Cloud, WebSockets, Pytest, Node.js",40.0,48.2,Medium Chance
8.9,Netflix,"Distributed Systems, Kafka, Python, Computer Vision, C++, Apache Spark, Linux, ETL",42.86,64.9,Medium Chance
6.8,OpenAI,"MySQL, Microservices, PyTorch, React, Agile",14.29,20.1,Low Chance
5.3,Adobe,"Django, PHP, C#, SQL, LangChain",0.0,12.0,Low Chance
9.2,Adobe,"SQL, Algorithms, UI/UX, Databricks, LLMs, Python, JavaScript, React, C++, Product Management, Cybersecurity, Snowflake, Serverless, Appium",100.0,87.7,High Chance
6.6,Adobe,"UI/UX, Supabase, Svelte, JavaScript, Pytest, System Design, Redis",33.33,28.1,Low Chance
7.4,Meta,"Problem Solving, WebSockets, TensorFlow, Grafana, GraphQL",14.29,22.1,Low Chance
8.8,Netflix,"Distributed Systems, ASP.NET, Prisma, Deep Learning, Kafka, Python, JavaScript, PostgreSQL, RAG, System Design, R, Java",71.43,77.6,High Chance
6.1,OpenAI,"Transformers, Algorithms, PyTorch, LLMs, Python, Vue.js",71.43,35.1,Low Chance
5.6,Apple,"Problem Solving, Jenkins, Django, Vector Databases",16.67,17.6,Low Chance
9.2,OpenAI,"Distributed Systems, PHP, Algorithms, LangChain, Fine-Tuning, Cassandra, Kubernetes, Prometheus",28.57,48.6,Medium Chance
8.9,Oracle,"SQL, Communication, Supabase, Cloud, Neo4j, PostgreSQL, Express.js, Critical Thinking, Data Structures, Database Design, Linux, ETL, Serverless",83.33,87.0,High Chance
6.1,IBM,"Pytest, MongoDB, Django, Databricks, Jest",0.0,10.4,Low Chance
8.9,Wipro,"C#, AWS, Go, Kafka, Fine-Tuning, Linux, Serverless, FastAPI, Power BI, Java",20.0,55.5,Medium Chance
8.6,OpenAI,"Distributed Systems, Transformers, OAuth, PyTorch, Team Collaboration, LLMs, Python, Object-Oriented Programming, Product Management, Spring Boot, Jest, Deep Learning",85.71,55.2,Medium Chance
8.7,TCS,"Transformers, SQL, Design Patterns, Problem Solving, JavaScript, Terraform, GraphQL, FastAPI, Java",80.0,82.9,High Chance
8.2,Salesforce,"TypeScript, Ruby, Databricks, Cloud, Fine-Tuning, Microservices, Express.js, Serverless",33.33,53.3,Medium Chance
8.6,Nvidia,"GitHub Actions, Communication, REST APIs, Algorithms, PyTorch, Vector Databases, CUDA, Computer Vision, Python, React, C++, Linux, ETL, Jest, Deep Learning",100.0,89.4,High Chance
6.8,Stripe,"PHP, Communication, PostgreSQL, Python, Swift, Kubernetes, Power BI",14.29,25.4,Low Chance
